age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
21,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,false
32,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1902,55,United-States,true
43,Federal-gov,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,35,United-States,true
21,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,32,United-States,false
30,Private,Some-college,Separated,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,false
54,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,false
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,false
55,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,false
20,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,28,United-States,false
53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Greece,false
51,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,true
33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
62,Private,Some-college,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,40,United-States,false
24,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,false
17,Self-emp-inc,9th,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,false
26,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,false
36,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,false
32,Private,10th,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,false
58,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
38,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,true
72,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,2346,0,40,,false
26,Federal-gov,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,false
45,,HS-grad,Widowed,,Unmarried,White,Female,0,0,38,United-States,false
72,,Assoc-voc,Widowed,,Not-in-family,White,Female,0,0,30,United-States,false
60,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,true
27,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Guatemala,false
38,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,true
37,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,1485,44,United-States,true
28,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,false
38,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,true
29,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,true
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,1721,40,United-States,false
28,Private,Bachelors,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,false
70,,Bachelors,Divorced,,Not-in-family,White,Female,0,0,7,United-States,false
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,true
26,Private,Assoc-voc,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,false
43,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,false
29,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,true
25,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,false
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,true
60,Private,1st-4th,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,38,Dominican-Republic,false
31,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,false
51,Local-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,false
36,Private,Bachelors,Divorced,Tech-support,Unmarried,White,Male,0,0,20,United-States,false
35,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,true
48,Private,Bachelors,Divorced,Adm-clerical,Own-child,White,Male,0,0,38,United-States,true
78,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,false
72,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,17,United-States,false
24,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,false
58,,11th,Married-civ-spouse,,Husband,White,Male,0,0,16,United-States,false
36,Private,11th,Never-married,Protective-serv,Not-in-family,Black,Male,13550,0,40,United-States,true
48,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,United-States,false
28,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
26,Private,Masters,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,false
29,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,false
47,Private,5th-6th,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Jamaica,false
50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,true
35,Federal-gov,5th-6th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,false
17,Private,11th,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,false
41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,true
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,42,United-States,false
35,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,false
56,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,false
23,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
33,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,false
79,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,false
55,Private,11th,Divorced,Sales,Own-child,White,Female,0,0,20,United-States,false
59,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,false
22,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,false
19,Private,11th,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,19,Philippines,false
41,Private,5th-6th,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,false
32,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,false
67,,7th-8th,Married-civ-spouse,,Husband,White,Male,2414,0,40,United-States,false
45,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,false
61,Private,5th-6th,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,45,Mexico,false
34,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,false
43,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50,United-States,true
35,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,false
65,Private,HS-grad,Divorced,Protective-serv,Not-in-family,White,Male,0,0,20,United-States,false
24,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,England,true
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
34,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,false
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,true
18,Private,7th-8th,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,false
43,Federal-gov,Some-college,Widowed,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,15,United-States,false
31,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,true
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,false
40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,false
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
32,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
46,Self-emp-inc,Doctorate,Separated,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,false
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,true
36,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,false
33,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,false
23,State-gov,5th-6th,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,false
21,Private,10th,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,false
40,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,32,United-States,false
53,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
20,,Some-college,Never-married,,Own-child,White,Male,0,0,15,United-States,false
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,United-States,false
58,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,60,United-States,false
51,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,true
31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,65,United-States,false
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
23,,11th,Never-married,,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,false
31,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,false
21,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,false
39,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,true
36,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,45,United-States,true
51,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
18,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,false
32,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,false
56,Private,Bachelors,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States,false
35,Private,Assoc-acdm,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,false
63,Private,12th,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,false
61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,true
23,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,false
52,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
19,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,false
33,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
35,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States,false
35,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Female,0,0,60,United-States,true
38,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,false
23,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,false
22,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Male,0,0,60,United-States,false
20,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,false
19,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,false
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,true
59,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
38,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,false
36,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,false
27,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,false
24,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
35,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,0,0,35,Jamaica,false
22,State-gov,Some-college,Never-married,Other-service,Other-relative,Black,Male,0,0,39,Haiti,false
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,false
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,true
28,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States,false
55,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,false
29,,5th-6th,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,false
32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,false
66,,Some-college,Divorced,,Other-relative,White,Female,0,0,35,United-States,false
47,Local-gov,Some-college,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,45,United-States,false
23,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,false
50,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,false
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,false
51,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1590,40,United-States,false
34,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,United-States,false
28,Private,Bachelors,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,false
52,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,70,Germany,true
39,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,60,United-States,true
43,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,true
36,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,true
25,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,false
42,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,false
35,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Germany,false
43,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,53,United-States,true
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,true
30,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,false
44,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,true
52,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
35,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,false
36,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,true
30,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,52,Taiwan,false
36,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States,true
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,false
25,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,96,Mexico,false
26,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,false
